"id","city","state","postalCode","dmaName","latitude","longitude","Carrols","Remodel"
"16520","Elizabethville","PA","17023","Harrisburg-Lancaster-York, PA","40.557709","-76.792098",FALSE,FALSE
"16519","PEARLAND","TX","77584","Houston, TX","29.555121","-95.395979",FALSE,FALSE
"2925","Benton","AR","72015","Little Rock-Pine Bluff, AR","34.581550","-92.572810",FALSE,FALSE
"2924","BELLEFONTE","PA","16823","Johnstown-Altoona, PA","40.914312","-77.761830",FALSE,FALSE
"2919","COLUMBIANA","OH","44408","Youngstown, OH","40.900413","-80.697339",FALSE,FALSE
"2917","WINTER GARDEN","FL","34787","Orlando-Daytona Bch, FL","28.550570","-81.583822",FALSE,FALSE
"21864","OCEANSIDE","CA","92056","San Diego, CA","33.177345","-117.297775",FALSE,FALSE
"22687","Devils Lake","ND","58301","Fargo-Valley City, ND","48.100185","-98.838320",FALSE,FALSE
"23829","Morgan Hill","CA","95037","San Francisco-Oak-San Jose, CA","37.155098","-121.649970",FALSE,FALSE
"22460","Lathrop","CA","95330","Sacramento-Stockton, CA","37.823574","-121.289340",FALSE,FALSE
"19335","Giddings","TX","78942","Austin, TX","30.181850","-96.933675",FALSE,FALSE
"22805","Mountain Home","AR","72653","Springfield, MO","36.354965","-92.355012",FALSE,FALSE
"21618","CONROE","TX","77384","Houston, TX","30.227568","-95.524752",FALSE,FALSE
"24443","Arlington","TX","76010","Dallas-Ft. Worth, TX","32.710550","-97.068565",FALSE,FALSE
"21616","HUMBLE","TX","77338","Houston, TX","30.027354","-95.381492",FALSE,FALSE
"21420","DALLAS","TX","75211","Dallas-Ft. Worth, TX","32.764398","-96.895319",FALSE,FALSE
"22182","Fort Worth","TX","76115","Dallas-Ft. Worth, TX","32.685130","-97.332855",FALSE,FALSE
"25209","Fort Worth","TX","76108","Dallas-Ft. Worth, TX","32.761110","-97.479170",FALSE,FALSE
"21400","DALLAS","TX","75233","Dallas-Ft. Worth, TX","32.691700","-96.858780",FALSE,FALSE
"19317","LANGLEY AFB","VA","23665","Norfolk-Portsmouth, VA","37.071284","-76.360648",FALSE,FALSE
"16600","WICHITA","KS","67208","Wichita-Hutchinson, KS","37.694962","-97.280102",FALSE,FALSE
"16605","TAMPA","FL","33611","Tampa-St. Petersburg, FL","27.893438","-82.519116",FALSE,FALSE
"16604","North Little Rock","AR","72113","Little Rock-Pine Bluff, AR","34.829900","-92.392780",FALSE,FALSE
"16607","LITTLETON","CO","80120","Denver, CO","39.624466","-105.015448",FALSE,FALSE
"16606","STERLING","CO","80751","Denver, CO","40.625324","-103.238164",FALSE,FALSE
"16620","Round Rock","TX","78665","Austin, TX","30.561987","-97.681110",FALSE,FALSE
"16588","WINSTON SALEM","NC","27127","Greensboro-Wstn-Salem, NC","36.029433","-80.261275",TRUE,FALSE
"16581","KEIZER","OR","97303","Portland, OR","45.006295","-122.999631",FALSE,FALSE
"16580","Cumming","GA","30041","Atlanta, GA","34.150960","-84.171886",FALSE,FALSE
"16583","EAST PEORIA","IL","61611","Peoria, IL","40.676722","-89.561050",FALSE,FALSE
"16585","REYNOLDSBURG","OH","43068","Columbus, OH","39.985324","-82.786935",FALSE,FALSE
"16584","DENVER","NC","28037","Charlotte, NC","35.449368","-81.003691",TRUE,FALSE
"16587","CANAL WINCHESTER","OH","43110","Columbus, OH","39.851667","-82.827903",FALSE,FALSE
"16589","Queen Creek","AZ","85140","Phoenix, AZ","33.219467","-111.564698",FALSE,FALSE
"16595","MARION","AR","72364","Memphis, TN","35.211586","-90.209840",TRUE,FALSE
"16598","CHICAGO","IL","60618","Chicago, IL","41.938561","-87.722786",FALSE,FALSE
"16563","PALMDALE","CA","93551","Los Angeles, CA","34.600763","-118.148181",FALSE,FALSE
"16558","CAPE CANAVERAL","FL","32920","Orlando-Daytona Bch, FL","28.398760","-80.614916",FALSE,FALSE
"16577","HONOLULU","HI","96819","Honolulu, HI","21.331297","-157.920011",FALSE,FALSE
"16567","Bryan","TX","77803","Waco-Temple-Bryan, TX","30.694816","-96.362278",FALSE,FALSE
"16570","EL DORADO","KS","67042","Wichita-Hutchinson, KS","37.817090","-96.891939",FALSE,FALSE
"16569","HUMBLE","TX","77338","Houston, TX","29.984066","-95.296433",FALSE,FALSE
"16573","OSWEGO","IL","60543","Chicago, IL","41.706005","-88.303399",FALSE,FALSE
"16571","Baton Rouge","LA","70816","Baton Rouge, LA","30.416598","-91.068512",FALSE,FALSE
"16576","LA JOLLA","CA","92093","San Diego, CA","32.880002","-117.235889",FALSE,FALSE
"16535","BRONX","NY","10457","New York City - Sub","40.847438","-73.900815",FALSE,FALSE
"16539","Daphne","AL","36526","Mobile-Pensacola, AL","30.658986","-87.852824",FALSE,FALSE
"16541","SPARKS","NV","89431","Reno, NV","39.524367","-119.767938",FALSE,FALSE
"16546","LITTLE ELM","TX","75068","Dallas-Ft. Worth, TX","33.178010","-96.888780",FALSE,FALSE
"31399","Marion","NC","28752","Greenville-Spart-Asheville, SC","35.674800","-82.013612",TRUE,FALSE
"28591","Temple","TX","76504","Waco-Temple-Bryan, TX","31.079665","-97.366106",FALSE,FALSE
"28356","Newnan","GA","30265","Atlanta, GA","33.359374","-84.751068",FALSE,FALSE
"31578","Staten Island","NY","10314","New York City - Sub","40.581850","-74.166860",FALSE,FALSE
"16489","NORTHLAKE","IL","60164","Chicago, IL","41.906860","-87.899680",FALSE,FALSE
"2930","JAMAICA","NY","11434","New York City - Sub","40.667825","-73.780843",FALSE,FALSE
"2928","North Little Rock","AR","72114","Little Rock-Pine Bluff, AR","34.756160","-92.263760",FALSE,FALSE
"2940","Tampa","FL","33619","Tampa-St. Petersburg, FL","27.945498","-82.340435",FALSE,FALSE
"16506","EL MIRAGE","AZ","85335","Phoenix, AZ","33.565839","-112.324076",FALSE,FALSE
"2936","LUMBERTON","NC","28358","Florence-Myrtle Beach, SC","34.622056","-79.048466",FALSE,FALSE
"2934","S PLAINFIELD","NJ","07080","New Jersey - Sub","40.599198","-74.401496",TRUE,FALSE
"16507","Brooklyn","NY","11225","New York City - Sub","40.663893","-73.956935",FALSE,FALSE
"2933","FARMINGVILLE","NY","11738","Long Island-Westch - Sub","40.827599","-73.022046",FALSE,FALSE
"2932","HUNTINGTON","WV","25701","Charleston - Huntington, WV","38.417723","-82.458739",FALSE,FALSE
"2931","HOUSTON","TX","77029","Houston, TX","29.774382","-95.248232",FALSE,FALSE
"2944","GREENACRES","FL","33463","West Palm Beach-Ft. Pierce, FL","26.619289","-80.146256",FALSE,FALSE
"2942","GREELEY","CO","80631","Denver, CO","40.392798","-104.696443",FALSE,FALSE
"2941","DES MOINES","IA","50320","Des Moines-Ames, IA","41.552216","-93.596321",FALSE,FALSE
"2955","Kingston","PA","18704","Wlks Barre-Scrntn, PA","41.260021","-75.899578",FALSE,FALSE
"2951","NORTH BERGEN","NJ","07047","New Jersey - Sub","40.809151","-74.001816",FALSE,FALSE
"2950","PUYALLUP","WA","98371","Seattle-Tacoma, WA","47.201529","-122.303886",FALSE,FALSE
"2949","OMAHA","NE","68112","Omaha, NE","41.328829","-95.958584",FALSE,FALSE
"28775","El Paso","TX","79934","El Paso, TX","31.935923","-106.425328",FALSE,FALSE
"2962","FORT MYERS","FL","33916","Ft. Myers-Naples, FL","26.665640","-81.831040",FALSE,FALSE
"2959","JACKSONVILLE","FL","32205","Jacksonville-Brunswick, FL","30.304344","-81.754948",FALSE,FALSE
"2958","Hammond","LA","70403","New Orleans, LA","30.483075","-90.456613",FALSE,FALSE
"2957","Houma","LA","70360","New Orleans, LA","29.591788","-90.734830",FALSE,FALSE
"2971","FARMINGTON","ME","04938","Portland-Auburn, ME","44.627719","-70.157546",TRUE,FALSE
"2970","COMMERCE TOWNSHIP","MI","48382","Detroit, MI","42.593108","-83.445511",TRUE,FALSE
"2981","Radcliff","KY","40160","Louisville, KY","37.837921","-85.937281",FALSE,FALSE
"21605","BLOOMINGTON","MN","55425","Minneapolis-St Paul, MN","44.855991","-93.242209",FALSE,FALSE
"2974","MADISONVILLE","KY","42431","Evansville, IN","37.349916","-87.494737",TRUE,TRUE
"2973","FOREST CITY","NC","28043","Greenville-Spart-Asheville, SC","35.333534","-81.890980",TRUE,FALSE
"2972","CLEARWATER","FL","33759","Tampa-St. Petersburg, FL","27.960329","-82.723790",FALSE,FALSE
"2987","W SPRINGFIELD","MA","01089","Springfield-Holyoke, MA","42.130802","-72.625495",FALSE,FALSE
"2984","COVINGTON","VA","24426","Roanoke-Lynchburg, VA","37.776021","-79.966533",TRUE,FALSE
"2983","RALEIGH","NC","27612","Raleigh Durham, NC","35.859536","-78.706423",FALSE,FALSE
"2982","THATCHER","AZ","85552","Phoenix, AZ","32.836757","-109.735241",FALSE,FALSE
"30276","Houston","TX","77051","Houston, TX","29.642748","-95.385577",FALSE,FALSE
"21600","FORREST CITY","AR","72335","Memphis, TN","35.029180","-90.789003",TRUE,FALSE
"2997","Greenfield","IN","46140","Indianapolis, IN","39.808075","-85.770350",FALSE,FALSE
"2996","WAIANAE","HI","96792","Honolulu, HI","21.435343","-158.184573",FALSE,FALSE
"2994","PEMBROKE","MA","02359","Boston, MA","42.107365","-70.762291",FALSE,FALSE
"2993","LAKE PARK","FL","33403","West Palm Beach-Ft. Pierce, FL","26.808690","-80.079146",FALSE,FALSE
"2991","MUNCIE","IN","47303","Indianapolis, IN","40.219387","-85.377933",FALSE,FALSE
"3007","CAMBRIDGE","MA","02138","Boston, MA","42.390267","-71.150245",FALSE,FALSE
"3006","LARGO","FL","33771","Tampa-St. Petersburg, FL","27.916101","-82.749576",FALSE,FALSE
"3003","BROKEN ARROW","OK","74012","Tulsa, OK","36.069672","-95.797816",FALSE,FALSE
"3024","Brookville","PA","15825","Johnstown-Altoona, PA","41.165258","-79.097957",FALSE,FALSE
"3021","HAMMOND","IN","46323","Chicago, IL","41.588037","-87.461955",FALSE,FALSE
"3019","MILWAUKEE","WI","53223","Milwaukee, WI","43.136555","-88.005221",FALSE,FALSE
"3012","OXFORD","AL","36203","Birmingham, AL","33.608632","-85.827368",FALSE,FALSE
"3011","ELK GROVE VILLAGE","IL","60007","Chicago, IL","41.997391","-87.958860",FALSE,FALSE
"3010","MARION","IN","46952","Indianapolis, IN","40.574936","-85.677142",TRUE,FALSE
"3023","MADERA","CA","93638","Fresno-Visalia, CA","36.974891","-120.072520",FALSE,FALSE
"3022","HAYWARD","CA","94544","San Francisco-Oak-San Jose, CA","37.629581","-122.047451",FALSE,FALSE
"3041","WHITMAN","MA","02382","Boston, MA","42.079790","-70.946705",FALSE,FALSE
"3037","DULUTH","MN","55811","Duluth-Superior, MN","46.799995","-92.128823",FALSE,FALSE
"3034","UNION CITY","CA","94587","San Francisco-Oak-San Jose, CA","37.588708","-122.021352",FALSE,FALSE
"3032","EUREKA","CA","95501","Eureka, CA","40.804340","-124.152270",FALSE,FALSE
"3031","Lebanon","OH","45036","Cincinnati, OH","39.431839","-84.192838",FALSE,FALSE
"3029","MIAMI","FL","33125","Miami-Ft. Lauderdale, FL","25.779335","-80.255728",FALSE,FALSE
"3027","LODI","NJ","07644","New Jersey - Sub","40.876489","-74.086222",FALSE,FALSE
"3057","Lehighton","PA","18235","Wlks Barre-Scrntn, PA","40.817779","-75.729853",FALSE,FALSE
"3055","PHENIX CITY","AL","36867","Columbus, GA","32.469208","-85.029584",FALSE,FALSE
"3051","VIDOR","TX","77662","Beaumont-Port Arthur, TX","30.130459","-94.015689",FALSE,FALSE
"3050","MARTINEZ","CA","94553","San Francisco-Oak-San Jose, CA","37.994113","-122.119334",FALSE,FALSE
"3049","Bethalto","IL","62010","St. Louis, MO","38.901801","-90.059508",FALSE,FALSE
"3048","HARDEEVILLE","SC","29927","Savannah, GA","32.277278","-81.080472",FALSE,FALSE
"3043","BENSENVILLE","IL","60106","Chicago, IL","41.961361","-87.942394",FALSE,FALSE
"3042","Bellingham","WA","98226","Seattle-Tacoma, WA","48.784289","-122.484964",FALSE,FALSE
"3072","ELIZABETH CITY","NC","27909","Norfolk-Portsmouth, VA","36.292541","-76.245658",FALSE,FALSE
"3071","QUEENSBURY","NY","12804","Albany-Schenectady-Troy, NY","43.328837","-73.673605",TRUE,FALSE
"3070","OCALA","FL","34471","Gainesville, FL","29.166343","-82.168556",FALSE,FALSE
"3066","TAMPA","FL","33605","Tampa-St. Petersburg, FL","27.964494","-82.435930",FALSE,FALSE
"3065","CHANDLER","AZ","85225","Phoenix, AZ","33.321222","-111.841194",FALSE,FALSE
"3064","Russellville","AR","72802","Little Rock-Pine Bluff, AR","35.302997","-93.137131",FALSE,FALSE
"3062","MARSHALL","TX","75670","Shreveport, LA","32.526435","-94.352456",FALSE,FALSE
"3060","Salisbury","MD","21801","Salisbury, MD","38.349957","-75.601987",FALSE,FALSE
"3059","CHITTENANGO","NY","13037","Syracuse, NY","43.052966","-75.865552",FALSE,FALSE
"3058","LEXINGTON","NC","27292","Greensboro-Wstn-Salem, NC","35.820572","-80.238524",TRUE,FALSE
"29099","Clyde","TX","79510","Abilene-Sweetwater, TX","32.417483","-99.527294",FALSE,FALSE
"16653","LUBBOCK","TX","79415","Lubbock, TX","33.592103","-101.856856",FALSE,FALSE
"3081","PARK CITY","IL","60085","Chicago, IL","42.349155","-87.879608",FALSE,FALSE
"3077","NEWINGTON","CT","06111","Hartford-New Haven, CT","41.683843","-72.709030",FALSE,FALSE
"3073","MADISON","WI","53719","Madison, WI","43.055976","-89.501109",FALSE,FALSE
"16648","AUBURNDALE","FL","33823","Tampa-St. Petersburg, FL","28.056667","-81.818039",FALSE,FALSE
"16645","EL RENO","OK","73036","Oklahoma City, OK","35.510851","-97.973077",FALSE,FALSE
"28202","Lugoff","SC","29078","Columbia, SC","34.236509","-80.664555",FALSE,FALSE
"16635","WEBSTER","NY","14580","Rochester, NY","43.210413","-77.460472",TRUE,FALSE
"16746","SAN ANTONIO","TX","78227","San Antonio, TX","29.380443","-98.640579",FALSE,FALSE
"16745","SAN ANTONIO","TX","78220","San Antonio, TX","29.398872","-98.404459",FALSE,FALSE
"16751","EAST PALATKA","FL","32131","Jacksonville-Brunswick, FL","29.646546","-81.604009",FALSE,FALSE
"16730","COLUMBIA","TN","38401","Nashville, TN","35.639121","-87.015034",TRUE,FALSE
"16734","HARRISONVILLE","MO","64701","Kansas City, MO","38.652441","-94.358432",FALSE,FALSE
"16735","WEST GARDINER","ME","04345","Portland-Auburn, ME","44.207766","-69.827873",FALSE,FALSE
"16690","CORPUS CHRISTI","TX","78418","Corpus Christi, TX","27.667618","-97.283580",FALSE,FALSE
"16678","JARREL","TX","76537","Austin, TX","30.811676","-97.611631",FALSE,FALSE
"16672","HIXSON","TN","37343","Chattanooga, TN","35.127124","-85.247236",FALSE,FALSE
"3084","ALBANY","NY","12203","Albany-Schenectady-Troy, NY","42.696278","-73.882187",TRUE,FALSE
"3082","NORTH MIAMI","FL","33161","Miami-Ft. Lauderdale, FL","25.900532","-80.177992",FALSE,FALSE
"3096","MILWAUKEE","WI","53209","Milwaukee, WI","43.090583","-87.923029",FALSE,FALSE
"3095","ROSEBURG","OR","97470","Eugene, OR","43.229363","-123.368025",FALSE,FALSE
"3094","MOONACHIE","NJ","07074","New Jersey - Sub","40.835302","-74.052657",FALSE,FALSE
"3092","DALLAS","TX","75229","Dallas-Ft. Worth, TX","32.881400","-96.895770",FALSE,FALSE
"3089","MONROE","NC","28110","Charlotte, NC","35.004911","-80.556687",TRUE,FALSE
"3088","CONROE","TX","77301","Houston, TX","30.313121","-95.468124",FALSE,FALSE
"3086","WILLOUGHBY","OH","44094","Cleveland, OH","41.624194","-81.439743",TRUE,FALSE
"16624","DALLAS","TX","75227","Dallas-Ft. Worth, TX","32.763727","-96.682365",FALSE,FALSE
"3101","MOUNT PLEASANT","TX","75455","Shreveport, LA","33.176005","-94.970047",FALSE,FALSE
"3099","BLOOMINGTON","MN","55431","Minneapolis-St Paul, MN","44.840131","-93.309574",FALSE,FALSE
"16630","ORLANDO","FL","32828","Orlando-Daytona Bch, FL","28.538859","-81.150284",FALSE,FALSE
"3106","EUREKA","MO","63025","St. Louis, MO","38.507049","-90.631646",FALSE,FALSE
"3102","WORCESTER","MA","01603","Boston, MA","42.244584","-71.837257",FALSE,FALSE
"3123","Athens","GA","30606","Atlanta, GA","33.970907","-83.412950",FALSE,FALSE
"3122","HOUSTON","TX","77025","Houston, TX","29.682813","-95.422862",FALSE,FALSE
"3119","ALBANY","NY","12206","Albany-Schenectady-Troy, NY","42.668378","-73.776051",TRUE,FALSE
"3115","BARTLESVILLE","OK","74006","Tulsa, OK","36.744775","-95.934377",FALSE,FALSE
"3133","Coventry","RI","02816","Providence-New Bedford, RI","41.679478","-71.581897",FALSE,FALSE
"3131","ST PETERSBURG","FL","33713","Tampa-St. Petersburg, FL","27.805787","-82.679433",FALSE,FALSE
"3130","PEARLAND","TX","77581","Houston, TX","29.562397","-95.277734",FALSE,FALSE
"3126","MARYSVILLE","WA","98270","Seattle-Tacoma, WA","48.051929","-122.179390",FALSE,FALSE
"3124","ANCHORAGE","AK","99503","Anchorage, AK","61.195538","-149.909944",FALSE,FALSE
"22485","Speedway","IN","46224","Indianapolis, IN","39.800488","-86.270780",FALSE,FALSE
"3142","Bedford","PA","15522","Johnstown-Altoona, PA","40.017198","-78.488894",FALSE,FALSE
"3141","ROCKINGHAM","NC","28379","Charlotte, NC","34.924561","-79.752926",FALSE,FALSE
"3140","ARCADIA","FL","34266","Tampa-St. Petersburg, FL","27.210693","-81.847543",FALSE,FALSE
"3139","WESTFIELD","MA","01085","Springfield-Holyoke, MA","42.120719","-72.745459",FALSE,FALSE
"3137","Arlington Heights","IL","60004","Chicago, IL","42.107807","-87.974085",FALSE,FALSE
"3153","NEWARK","NJ","07107","New Jersey - Sub","40.779065","-74.175988",FALSE,FALSE
"3148","GREENVILLE","SC","29607","Greenville-Spart-Asheville, SC","34.849578","-82.338267",TRUE,FALSE
"3147","HAWAIIAN GARDENS","CA","90716","Los Angeles, CA","33.831906","-118.065181",FALSE,FALSE
"3145","RAYTOWN","MO","64133","Kansas City, MO","38.988284","-94.465251",FALSE,FALSE
"3143","HOUSTON","TX","77084","Houston, TX","29.845686","-95.646137",FALSE,FALSE
"3160","FRESNO","CA","93702","Fresno-Visalia, CA","36.735665","-119.744893",FALSE,FALSE
"3156","Saraland","AL","36571","Mobile-Pensacola, AL","30.829650","-88.068553",FALSE,FALSE
"3155","TUCKER","GA","30084","Atlanta, GA","33.850960","-84.214480",FALSE,FALSE
"3154","Charlotte","NC","28216","Charlotte, NC","35.269853","-80.854808",FALSE,FALSE
"3172","BENTON HARBOR","MI","49022","South Bend-Elkhart, IN","42.082565","-86.417717",FALSE,FALSE
"3170","NORTH WINDHAM","ME","04062","Portland-Auburn, ME","43.840093","-70.442106",FALSE,FALSE
"3166","CHILLICOTHE","OH","45601","Columbus, OH","39.353325","-82.976954",FALSE,FALSE
"3181","AIKEN","SC","29801","Augusta, GA","33.564080","-81.766500",FALSE,FALSE
"3179","WATSONVILLE","CA","95076","Salinas-Monterey, CA","36.926560","-121.765220",FALSE,FALSE
"3178","SALEM","OR","97302","Portland, OR","44.904121","-123.040422",FALSE,FALSE
"3175","SAYRE","PA","18840","Binghamton, NY","41.971366","-76.539399",FALSE,FALSE
"3186","NEW HAVEN","CT","06513","Hartford-New Haven, CT","41.320753","-72.872746",FALSE,FALSE
"3183","RARITAN","NJ","08869","New Jersey - Sub","40.577292","-74.632633",FALSE,FALSE
"23957","Louisville","MS","39339","Columbus-Tupelo-West Point, MS","33.124856","-89.084338",TRUE,FALSE
"3204","ORLANDO","FL","32822","Orlando-Daytona Bch, FL","28.518806","-81.311051",FALSE,FALSE
"3197","DELRAY BEACH","FL","33484","West Palm Beach-Ft. Pierce, FL","26.457354","-80.123331",FALSE,FALSE
"3190","WEST PALM BEACH","FL","33407","West Palm Beach-Ft. Pierce, FL","26.759589","-80.089021",FALSE,FALSE
"3189","BETHEL","CT","06801","Long Island-Westch - Sub","41.373516","-73.421571",FALSE,FALSE
"3188","OREGON CITY","OR","97045","Portland, OR","45.333590","-122.587243",FALSE,FALSE
"3200","Glendale","AZ","85302","Phoenix, AZ","33.567770","-112.168389",FALSE,FALSE
"3223","SACRAMENTO","CA","95822","Sacramento-Stockton, CA","38.524173","-121.498324",FALSE,FALSE
"3220","GOOSE CREEK","SC","29445","Charleston, SC","32.998288","-80.038840",FALSE,FALSE
"3217","PINOLE","CA","94564","San Francisco-Oak-San Jose, CA","37.991649","-122.301830",FALSE,FALSE
"3216","CASA GRANDE","AZ","85122","Phoenix, AZ","32.879940","-111.743685",FALSE,FALSE
"3213","Dover","DE","19901","Philadelphia, PA","39.161917","-75.512845",FALSE,FALSE
"3211","ROANOKE RAPIDS","NC","27870","Raleigh Durham, NC","36.434691","-77.638107",FALSE,FALSE
"3208","REDDING","CA","96001","Chico-Redding, CA","40.586120","-122.400880",FALSE,FALSE
"3207","WORCESTER","MA","01604","Boston, MA","42.247987","-71.761159",FALSE,FALSE
"3205","RICHLAND","WA","99352","Yakima-Psco-Rchlnd-Kennwck, WA","46.280843","-119.274087",FALSE,FALSE
"29212","Bay Shore","NY","11706","Long Island-Westch - Sub","40.739682","-73.295725",FALSE,FALSE
"3218","SEATTLE","WA","98133","Seattle-Tacoma, WA","47.724700","-122.345520",FALSE,FALSE
"29967","Islandia","NY","11749","Long Island-Westch - Sub","40.807641","-73.160969",FALSE,FALSE
"28396","Philadelphia","PA","19153","Philadelphia, PA/Sub Mk","39.878784","-75.239204",FALSE,FALSE
"3246","SAN JOSE","CA","95111","San Francisco-Oak-San Jose, CA","37.294425","-121.832882",FALSE,FALSE
"3245","PHARR","TX","78577","Mc Allen-Brownsville, TX","26.200111","-98.203166",FALSE,FALSE
"3242","ALBERTVILLE","AL","35950","Huntsville-Decatur, AL","34.277176","-86.206163",FALSE,FALSE
"3239","RIVIERA BEACH","MD","21122","Baltimore, MD","39.155552","-76.516913",FALSE,FALSE
"3233","INDIO","CA","92201","Palm Springs, CA","33.711038","-116.237328",FALSE,FALSE
"3232","SPRINGFIELD","MO","65807","Springfield, MO","37.159610","-93.296294",FALSE,FALSE
"3231","HALFMOON","NY","12065","Albany-Schenectady-Troy, NY","42.862812","-73.768203",TRUE,FALSE
"3227","BOARDMAN","OH","44512","Youngstown, OH","41.023872","-80.637392",FALSE,FALSE
"3249","FISHKILL","NY","12524","Long Island-Westch - Sub","41.537499","-73.899634",TRUE,FALSE
"28560","Honolulu","HI","96814","Honolulu, HI","21.299650","-157.838590",FALSE,FALSE
"16792","Hoschton","GA","30548","Atlanta, GA","34.107736","-83.703257",FALSE,FALSE
"16791","St. Louis","MO","63111","St. Louis, MO","38.556925","-90.261104",FALSE,FALSE
"16793","Weston","WV","26452","Clarksburg-Weston, WV","39.020742","-80.418957",FALSE,FALSE
"16795","Las Vegas","NV","89113","Las Vegas, NV","36.055223","-115.276660",FALSE,FALSE
"16785","TALLAHASSEE","FL","32311","Tallahassee-Thomasville, FL","30.428583","-84.213247",FALSE,FALSE
"16798","EL PASO","TX","79916","El Paso, TX","31.824734","-106.407476",FALSE,FALSE
"16773","ORLANDO","FL","32827","Orlando-Daytona Bch, FL","28.434335","-81.314016",FALSE,FALSE
"16764","CLEVELAND","OH","44109","Cleveland, OH","41.463912","-81.687365",TRUE,FALSE
"16784","CHERAW","SC","29520","Charlotte, NC","34.699396","-79.930890",FALSE,FALSE
"16755","MANCHESTER","NH","03103","Boston, MA","42.965514","-71.447103",FALSE,FALSE
"16754","COCONUT CREEK","FL","33073","Miami-Ft. Lauderdale, FL","26.317944","-80.184907",FALSE,FALSE
"16757","TIFTON","GA","31794","Albany, GA","31.469324","-83.503585",FALSE,FALSE
"16761","MCALLEN","TX","78504","Mc Allen-Brownsville, TX","26.250170","-98.254780",FALSE,FALSE
"16753","Lakeland","FL","33812","Tampa-St. Petersburg, FL","27.969579","-81.881601",FALSE,FALSE
"16854","HOUSTON","TX","77076","Houston, TX","29.870264","-95.403984",FALSE,FALSE
"16831","LIBERTY TOWNSHIP","OH","45044","Cincinnati, OH","39.376461","-84.378061",TRUE,FALSE
"16833","BEMIDJI","MN","56601","Minneapolis-St Paul, MN","47.462719","-94.868152",FALSE,FALSE
"16835","ST. AUGUSTINE","FL","32095","Jacksonville-Brunswick, FL","30.014947","-81.393513",FALSE,FALSE
"31476","Roy","UT","84067","Salt Lake City, UT","41.165704","-112.025532",FALSE,FALSE
"31574","Salt Lake City","UT","84116","Salt Lake City, UT","40.772100","-111.938198",FALSE,FALSE
"16837","PORT ORCHARD","WA","98367","Seattle-Tacoma, WA","47.497928","-122.653237",FALSE,FALSE
"16844","RICHMOND","KY","40475","Lexington, KY","37.735708","-84.328820",FALSE,FALSE
"16847","HOMESTEAD","FL","33033","Miami-Ft. Lauderdale, FL","25.501772","-80.412744",FALSE,FALSE
"16851","PALMDALE","CA","93552","Los Angeles, CA","34.575673","-118.046263",FALSE,FALSE
"16808","AUBURN","CA","95603","Sacramento-Stockton, CA","38.941362","-121.096185",FALSE,FALSE
"16809","DILLEY","TX","78017","San Antonio, TX","28.668078","-99.181593",FALSE,FALSE
"16828","RIVIERA","TX","78379","Corpus Christi, TX","27.302675","-97.815714",FALSE,FALSE
"16827","GEORGETOWN","KY","40324","Lexington, KY","38.225312","-84.534792",FALSE,FALSE
"16823","BROCKPORT","NY","14420","Rochester, NY","43.198045","-77.937153",TRUE,FALSE
"16822","MURFREESBORO","TN","37129","Nashville, TN","35.853898","-86.396466",TRUE,FALSE
"16826","Little Rock","AR","72223","Little Rock-Pine Bluff, AR","34.801430","-92.439640",FALSE,FALSE
"23661","Kansas City","KS","66109","Kansas City, MO","39.129555","-94.827065",FALSE,FALSE
"3277","DEPEW","NY","14043","Buffalo, NY","42.919209","-78.736739",TRUE,FALSE
"3260","DEARBORN","MI","48126","Detroit, MI","42.319054","-83.187810",TRUE,FALSE
"3276","DECATUR","GA","30032","Atlanta, GA","33.754920","-84.268590",FALSE,FALSE
"3274","LIBERTYVILLE","IL","60048","Chicago, IL","42.261458","-87.947897",FALSE,FALSE
"3273","VALPARAISO","IN","46383","Chicago, IL","41.495353","-87.045653",FALSE,FALSE
"3266","THOMASVILLE","NC","27360","Greensboro-Wstn-Salem, NC","35.865859","-80.071643",TRUE,FALSE
"3265","TYLER","TX","75701","Tyler-Longview, TX","32.332379","-95.265251",FALSE,FALSE
"3261","DELAFIELD","WI","53018","Milwaukee, WI","43.050605","-88.372814",FALSE,FALSE
"3280","HOLYOKE","MA","01040","Springfield-Holyoke, MA","42.187163","-72.630743",FALSE,FALSE
"3292","Burbank","CA","91502","Los Angeles, CA","34.179407","-118.319698",FALSE,FALSE
"3286","Plainville","MA","02762","Providence-New Bedford, RI","42.009582","-71.305558",FALSE,FALSE
"3284","ROSLYN","PA","19001","Philadelphia, PA","40.117381","-75.137625",FALSE,FALSE
"3282","GOSHEN","NY","10924","Long Island-Westch - Sub","41.396572","-74.335464",FALSE,FALSE
"3303","DAVIE","FL","33324","Miami-Ft. Lauderdale, FL","26.094936","-80.251899",FALSE,FALSE
"3299","Windsor Locks","CT","06096","Hartford-New Haven, CT","41.920812","-72.672074",FALSE,FALSE
"3321","MEMPHIS","TN","38118","Memphis, TN","35.049893","-89.886769",TRUE,FALSE
"3314","GALLUP","NM","87301","Albuquerque-Santa Fe, NM","35.533722","-108.759350",FALSE,FALSE
"3310","Fall River","MA","02721","Providence-New Bedford, RI","41.697767","-71.147289",FALSE,FALSE
"3308","ELMIRA","NY","14901","Elmira, NY","42.102237","-76.804938",FALSE,FALSE
"3326","CHELMSFORD","MA","01824","Boston, MA","42.625124","-71.363366",FALSE,FALSE
